Frame,Time,Speed,Gear,RPM,Tyre_FL,Tyre_FR,Tyre_RL,Tyre_RR
44188,695.907,75,4,4539,21.8428,21.8428,24.8167,24.8167
44189,695.924,75,4,4532,21.8428,21.8428,24.8167,24.8167
44190,695.942,75,4,4526,21.8428,21.8428,24.8167,24.8167
44191,695.96,75,4,4520,21.8428,21.8428,24.8167,24.8167
44192,695.969,74,4,4514,21.8428,21.8428,24.8167,24.8167
44193,695.986,74,4,4508,21.8428,21.8428,24.8167,24.8167
44194,696.004,74,4,4501,21.8428,21.8428,24.8167,24.8167
44195,696.022,74,4,4495,21.8428,21.8428,24.8167,24.8167
44196,696.039,74,4,4489,21.8428,21.8428,24.8167,24.8167
44197,696.057,74,4,4483,21.8428,21.8428,24.8167,24.8167
44198,696.074,74,4,4477,21.8428,21.8428,24.8167,24.8167
44199,696.083,74,4,4477,21.8428,21.8428,24.8167,24.8167
44200,696.102,74,4,4464,21.8428,21.8428,24.8167,24.8167
44201,696.12,73,4,4458,21.8428,21.8428,24.8167,24.8167
44202,696.138,73,4,4453,21.8428,21.8428,24.8167,24.8167
44203,696.158,73,4,4446,21.8428,21.8428,24.8167,24.8167
44204,696.177,73,4,4440,21.8428,21.8428,24.8167,24.8167
44205,696.187,73,4,4434,21.8428,21.8428,24.8167,24.8167
44206,696.208,73,4,4428,21.8428,21.8428,24.8167,24.8167
44207,696.219,73,4,4422,21.8428,21.8428,24.8167,24.8167
44208,696.23,73,4,4422,21.8428,21.8428,24.8167,24.8167
44209,696.251,73,4,4410,21.8428,21.8428,24.8167,24.8167
44210,696.272,73,4,4404,21.8428,21.8428,24.8167,24.8167
44211,696.29,72,4,4398,21.8428,21.8428,24.8167,24.8167
44212,696.308,72,4,4391,21.8428,21.8428,24.8167,24.8167
44213,696.317,72,4,4391,21.8428,21.8428,24.8167,24.8167
44214,696.338,72,4,4380,21.8428,21.8428,24.8167,24.8167
44215,696.348,72,4,4380,21.8428,21.8428,24.8167,24.8167
44216,696.369,72,4,4368,21.8428,21.8428,24.8167,24.8167
44217,696.38,72,4,4368,21.8428,21.8428,24.8167,24.8167
44218,696.401,72,4,4362,21.8428,21.8428,24.8167,24.8167
44219,696.42,72,4,4349,21.8428,21.8428,24.8167,24.8167
44220,696.44,72,4,4344,21.8428,21.8428,24.8167,24.8167
44221,696.449,72,4,4344,21.8428,21.8428,24.8167,24.8167
44222,696.468,71,4,4332,21.8428,21.8428,24.8167,24.8167
44223,696.486,71,4,4326,21.8428,21.8428,24.8167,24.8167
44224,696.505,71,4,4320,21.8428,21.8428,24.8167,24.8167
44225,696.523,71,4,4314,21.8428,21.8428,24.8167,24.8167
44226,696.54,71,4,4308,21.8428,21.8428,24.8167,24.8167
44227,696.558,71,4,4302,21.8428,21.8428,24.8167,24.8167
44228,696.567,71,4,4302,21.8428,21.8428,24.8167,24.8167
44229,696.585,71,4,4291,21.8428,21.8428,24.8167,24.8167
44230,696.603,71,4,4284,21.8428,21.8428,24.8167,24.8167
44231,696.622,71,4,4279,21.8428,21.8428,24.8167,24.8167
44232,696.64,70,4,4273,21.8428,21.8428,24.8167,24.8167
44233,696.658,70,4,4267,21.8428,21.8428,24.8167,24.8167
44234,696.676,70,4,4261,21.8428,21.8428,24.8167,24.8167
44235,696.685,70,4,4255,21.8428,21.8428,24.8167,24.8167
44236,696.703,70,4,4249,21.8428,21.8428,24.8167,24.8167
44237,696.721,70,4,4243,21.8428,21.8428,24.8167,24.8167
44238,696.739,70,4,4237,21.8428,21.8428,24.8167,24.8167
44239,696.757,70,4,4232,21.8428,21.8428,24.8167,24.8167
44240,696.775,70,4,4210,21.8428,21.8428,24.8167,24.8167
44241,696.784,70,4,4210,21.8428,21.8428,24.8167,24.8167
44242,696.802,69,4,4180,21.8428,21.8428,24.8167,24.8167
44243,696.821,69,4,4080,21.8428,21.8428,24.8167,24.8167
44244,696.839,69,4,4019,21.8428,21.8428,24.8167,24.8167
44245,696.857,69,4,4018,21.8428,21.8428,24.8167,24.8167
44246,696.875,69,4,4018,21.8428,21.8428,24.8167,24.8167
44247,696.884,69,4,4018,21.8428,21.8428,24.8167,24.8167
44248,696.902,69,4,4015,21.8428,21.8428,24.8167,24.8167
44249,696.92,69,4,4012,21.8428,21.8428,24.8167,24.8167
44250,696.938,69,4,4010,21.8428,21.8428,24.8167,24.8167
44251,696.956,69,4,4007,21.8428,21.8428,24.8167,24.8167
44252,696.974,69,4,4004,21.8428,21.8428,24.8167,24.8167
44253,696.983,69,4,4004,21.8428,21.8428,24.8167,24.8167
44254,697.002,69,4,3998,21.8428,21.8428,24.8167,24.8167
44255,697.02,69,4,3995,21.8428,21.8428,24.8167,24.8167
44256,697.039,69,4,3992,21.8428,21.8428,24.8167,24.8167
44257,697.057,69,4,3989,21.8428,21.8428,24.8167,24.8167
44258,697.066,69,4,3989,21.8428,21.8428,24.8167,24.8167
44259,697.084,69,4,3984,21.8428,21.8428,24.8167,24.8167
44260,697.103,69,4,3983,21.8428,21.8428,24.8167,24.8167
44261,697.121,69,4,3981,21.8428,21.8428,24.8167,24.8167
44262,697.139,69,4,3981,21.8428,21.8428,24.8167,24.8167
44263,697.158,69,4,3980,21.8428,21.8428,24.8167,24.8167
44264,697.167,69,4,3980,21.8428,21.8428,24.8167,24.8167
44265,697.185,69,4,3982,21.8428,21.8428,24.8167,24.8167
44266,697.203,69,4,3983,21.8428,21.8428,24.8167,24.8167
44267,697.221,69,4,3985,21.8428,21.8428,24.8167,24.8167
44268,697.238,69,4,3987,21.8428,21.8428,24.8167,24.8167
44269,697.256,69,4,3990,21.8428,21.8428,24.8167,24.8167
44270,697.274,69,4,3993,21.8428,21.8428,24.8167,24.8167
44271,697.283,69,4,3993,21.8428,21.8428,24.8167,24.8167
44272,697.302,69,4,3999,21.8428,21.8428,24.8167,24.8167
44273,697.32,69,4,4002,21.8428,21.8428,24.8167,24.8167
44274,697.338,68,4,4005,21.8428,21.8428,24.8167,24.8167
44275,697.356,68,4,4008,21.8428,21.8428,24.8167,24.8167
44276,697.374,68,4,4011,21.8428,21.8428,24.8167,24.8167
44277,697.383,68,4,4011,21.8428,21.8428,24.8167,24.8167
44278,697.402,68,4,4015,21.8428,21.8428,24.8167,24.8167
44279,697.419,68,4,4017,21.8428,21.8428,24.8167,24.8167
44280,697.437,68,4,4018,21.8428,21.8428,24.8167,24.8167
44281,697.455,68,4,4019,21.8428,21.8428,24.8167,24.8167
44282,697.472,68,4,4019,21.8428,21.8428,24.8167,24.8167
44283,697.491,68,4,4018,21.8428,21.8428,24.8167,24.8167
44284,697.5,68,4,4018,21.8428,21.8428,24.8167,24.8167
44285,697.518,68,4,4016,21.8428,21.8428,24.8167,24.8167
44286,697.536,68,4,4014,21.8428,21.8428,24.8167,24.8167
44287,697.555,68,4,4012,21.8428,21.8428,24.8167,24.8167
44288,697.573,68,4,4009,21.8428,21.8428,24.8167,24.8167
44289,697.583,68,4,4009,21.8428,21.8428,24.8167,24.8167
44290,697.601,68,4,4003,21.8428,21.8428,24.8167,24.8167
44291,697.62,68,4,4007,21.8428,21.8428,24.8167,24.8167
44292,697.638,68,4,4060,21.8428,21.8428,24.8167,24.8167
44293,697.656,68,4,4153,21.8428,21.8428,24.8167,24.8167
44294,697.675,68,4,4296,21.8428,21.8428,24.8167,24.8167
44295,697.684,68,4,4296,21.8428,21.8428,24.8167,24.8167
44296,697.702,68,4,4431,21.8428,21.8428,24.8167,24.8167
44297,697.72,69,4,4444,21.8428,21.8428,24.8167,24.8167
44298,697.739,69,4,4451,21.8428,21.8428,24.8167,24.8167
44299,697.757,69,4,4460,21.8428,21.8428,24.8167,24.8167
44300,697.775,70,4,4471,21.8428,21.8428,24.8167,24.8167
44301,697.793,70,4,4471,21.8428,21.8428,24.8167,24.8167
44302,697.802,70,4,4473,21.8428,21.8428,24.8167,24.8167
44303,697.82,71,4,4474,21.8428,21.8428,24.8167,24.8167
44304,697.837,71,4,4473,21.8428,21.8428,24.8167,24.8167
44305,697.855,71,4,4474,21.8428,21.8428,24.8167,24.8167
44306,697.873,72,4,4471,21.8428,21.8428,24.8167,24.8167
44307,697.891,72,4,4482,21.8428,21.8428,24.8167,24.8167
44308,697.901,72,4,4482,21.8428,21.8428,24.8167,24.8167
44309,697.919,73,4,4483,21.8428,21.8428,24.8167,24.8167
44310,697.937,73,4,4472,21.8428,21.8428,24.8167,24.8167
44311,697.955,73,4,4461,21.8428,21.8428,24.8167,24.8167
44312,697.973,73,4,4446,21.8428,21.8428,24.8167,24.8167
44313,697.992,73,4,4434,21.8428,21.8428,24.8167,24.8167
44314,698.001,73,4,4434,21.8428,21.8428,24.8167,24.8167
44315,698.019,73,4,4415,21.8428,21.8428,24.8167,24.8167
44316,698.037,73,4,4409,21.8428,21.8428,24.8167,24.8167
44317,698.056,73,4,4403,21.8428,21.8428,24.8167,24.8167
44318,698.074,72,4,4397,21.8428,21.8428,24.8167,24.8167
44319,698.083,72,4,4397,21.8428,21.8428,24.8167,24.8167
44320,698.102,72,4,4385,21.8428,21.8428,24.8167,24.8167
44321,698.12,72,4,4378,21.8428,21.8428,24.8167,24.8167
44322,698.139,72,4,4371,21.8428,21.8428,24.8167,24.8167
44323,698.157,72,4,4374,21.8428,21.8428,24.8167,24.8167
44324,698.174,72,4,4442,21.8428,21.8428,24.8167,24.8167
44325,698.183,72,4,4442,21.8428,21.8428,24.8167,24.8167
44326,698.202,72,4,4490,21.8428,21.8428,24.8167,24.8167
44327,698.22,73,4,4536,21.8428,21.8428,24.8167,24.8167
44328,698.239,73,4,4554,21.8428,21.8428,24.8167,24.8167
44329,698.258,74,4,4572,21.8428,21.8428,24.8167,24.8167
44330,698.267,74,4,4572,21.8428,21.8428,24.8167,24.8167
44331,698.286,74,4,4621,21.8428,21.8428,24.8167,24.8167
44332,698.304,75,4,4641,21.8428,21.8428,24.8167,24.8167
44333,698.322,75,4,4666,21.8428,21.8428,24.8167,24.8167
44334,698.341,75,4,4691,21.8428,21.8428,24.8167,24.8167
44335,698.35,75,4,4691,21.8428,21.8428,24.8167,24.8167
44336,698.368,76,4,4740,21.8428,21.8428,24.8167,24.8167
44337,698.386,76,4,4761,21.8428,21.8428,24.8167,24.8167
44338,698.404,77,4,4760,21.8428,21.8428,24.8167,24.8167
44339,698.422,77,4,4729,21.8428,21.8428,24.8167,24.8167
44340,698.44,77,4,4729,21.8428,21.8428,24.8167,24.8167
44341,698.458,77,4,4712,21.8428,21.8428,24.8167,24.8167
44342,698.467,77,4,4712,21.8428,21.8428,24.8167,24.8167
44343,698.485,77,4,4682,21.8428,21.8428,24.8167,24.8167
44344,698.503,77,4,4679,21.8428,21.8428,24.8167,24.8167
44345,698.521,77,4,4668,21.8428,21.8428,24.8167,24.8167
44346,698.538,77,4,4663,21.8428,21.8428,24.8167,24.8167
44347,698.555,77,4,4656,21.8428,21.8428,24.8167,24.8167
44348,698.573,77,4,4650,21.8428,21.8428,24.8167,24.8167
44349,698.591,77,4,4651,21.8428,21.8428,24.8167,24.8167
44350,698.608,77,4,4675,21.8428,21.8428,24.8167,24.8167
44351,698.625,77,4,4741,21.8428,21.8428,24.8167,24.8167
44352,698.634,77,4,4775,21.8428,21.8428,24.8167,24.8167
44353,698.652,77,4,4820,21.8428,21.8428,24.8167,24.8167
44354,698.67,78,4,4839,21.8428,21.8428,24.8167,24.8167
44355,698.688,78,4,4860,21.8428,21.8428,24.8167,24.8167
44356,698.706,78,4,4884,21.8428,21.8428,24.8167,24.8167
44357,698.724,79,4,4908,21.8428,21.8428,24.8167,24.8167
44358,698.742,79,4,4932,21.8428,21.8428,24.8167,24.8167
44359,698.752,80,4,4957,21.8428,21.8428,24.8167,24.8167
44360,698.771,80,4,4982,21.8428,21.8428,24.8167,24.8167
44361,698.79,80,4,5006,21.8428,21.8428,24.8167,24.8167
44362,698.809,81,4,5031,21.8428,21.8428,24.8167,24.8167
44363,698.818,81,4,5056,21.8428,21.8428,24.8167,24.8167
44364,698.836,82,4,5083,21.8428,21.8428,24.8167,24.8167
44365,698.854,82,4,5108,21.8428,21.8428,24.8167,24.8167
44366,698.872,82,4,5133,21.8428,21.8428,24.8167,24.8167
44367,698.891,83,4,5158,21.8428,21.8428,24.8167,24.8167
44368,698.909,83,4,5183,21.8428,21.8428,24.8167,24.8167
44369,698.919,84,4,5208,21.8428,21.8428,24.8167,24.8167
44370,698.937,84,4,5233,21.8428,21.8428,24.8167,24.8167
44371,698.955,84,4,5258,21.8428,21.8428,24.8167,24.8167
44372,698.974,85,4,5283,21.8428,21.8428,24.8167,24.8167
44373,698.992,85,4,5308,21.8428,21.8428,24.8167,24.8167
44374,699.001,86,4,5336,21.8428,21.8428,24.8167,24.8167
44375,699.02,86,4,5363,21.8428,21.8428,24.8167,24.8167
44376,699.039,86,4,5388,21.8428,21.8428,24.8167,24.8167
44377,699.058,87,4,5414,21.8428,21.8428,24.8167,24.8167
44378,699.068,87,4,5414,21.8428,21.8428,24.8167,24.8167
44379,699.086,88,4,5464,21.8428,21.8428,24.8167,24.8167
44380,699.105,88,4,5489,21.8428,21.8428,24.8167,24.8167
44381,699.123,88,4,5515,21.8428,21.8428,24.8167,24.8167
44382,699.133,88,4,5515,21.8428,21.8428,24.8167,24.8167
44383,699.152,89,4,5569,21.8428,21.8428,24.8167,24.8167
44384,699.171,90,4,5596,21.8428,21.8428,24.8167,24.8167
44385,699.189,90,4,5623,21.8428,21.8428,24.8167,24.8167
44386,699.208,91,4,5650,21.8428,21.8428,24.8167,24.8167
44387,699.217,91,4,5650,21.8428,21.8428,24.8167,24.8167
44388,699.236,91,4,5698,21.8428,21.8428,24.8167,24.8167
44389,699.254,92,4,5652,21.8428,21.8428,24.8167,24.8167
44390,699.273,92,4,5614,21.8428,21.8428,24.8167,24.8167
44391,699.283,92,4,5614,21.8428,21.8428,24.8167,24.8167
44392,699.302,92,4,5582,21.8428,21.8428,24.8167,24.8167
44393,699.32,92,4,5572,21.8428,21.8428,24.8167,24.8167
44394,699.339,92,4,5552,21.8428,21.8428,24.8167,24.8167
44395,699.357,92,4,5547,21.8428,21.8428,24.8167,24.8167
44396,699.375,91,4,5539,21.8428,21.8428,24.8167,24.8167
44397,699.384,91,4,5539,21.8428,21.8428,24.8167,24.8167
44398,699.402,91,4,5525,21.8428,21.8428,24.8167,24.8167
44399,699.42,91,4,5518,21.8428,21.8428,24.8167,24.8167
44400,699.438,91,4,5511,21.8428,21.8428,24.8167,24.8167
44401,699.456,91,4,5504,21.8428,21.8428,24.8167,24.8167
44402,699.474,91,4,5498,21.8428,21.8428,24.8167,24.8167
44403,699.483,91,4,5498,21.8428,21.8428,24.8167,24.8167
44404,699.502,91,4,5484,21.8428,21.8428,24.8167,24.8167
44405,699.52,90,4,5477,21.8428,21.8428,24.8167,24.8167
44406,699.539,90,4,5470,21.8428,21.8428,24.8167,24.8167
44407,699.557,90,4,5463,21.8428,21.8428,24.8167,24.8167
44408,699.566,90,4,5463,21.8428,21.8428,24.8167,24.8167
44409,699.585,90,4,5449,21.8428,21.8428,24.8167,24.8167
44410,699.603,90,4,5442,21.8428,21.8428,24.8167,24.8167
44411,699.622,90,4,5435,21.8428,21.8428,24.8167,24.8167
44412,699.642,90,4,5428,21.8428,21.8428,24.8167,24.8167
44413,699.652,89,4,5422,21.8428,21.8428,24.8167,24.8167
44414,699.673,89,4,5415,21.8428,21.8428,24.8167,24.8167
44415,699.693,89,4,5408,21.8428,21.8428,24.8167,24.8167
44416,699.702,89,4,5401,21.8428,21.8428,24.8167,24.8167
44417,699.721,89,4,5394,21.8428,21.8428,24.8167,24.8167
44418,699.739,89,4,5387,21.8428,21.8428,24.8167,24.8167
44419,699.758,89,4,5380,21.8428,21.8428,24.8167,24.8167
44420,699.767,89,4,5380,21.8428,21.8428,24.8167,24.8167
44421,699.786,89,4,5366,21.8428,21.8428,24.8167,24.8167
44422,699.805,88,4,5360,21.8428,21.8428,24.8167,24.8167
44423,699.824,88,4,5353,21.8428,21.8428,24.8167,24.8167
44424,699.833,88,4,5353,21.8428,21.8428,24.8167,24.8167
44425,699.852,88,4,5339,21.8428,21.8428,24.8167,24.8167
44426,699.87,88,4,5333,21.8428,21.8428,24.8167,24.8167
44427,699.889,88,4,5326,21.8428,21.8428,24.8167,24.8167
44428,699.907,88,4,5319,21.8428,21.8428,24.8167,24.8167
44429,699.917,88,4,5319,21.8428,21.8428,24.8167,24.8167
44430,699.935,88,4,5306,21.8428,21.8428,24.8167,24.8167
44431,699.954,87,4,5299,21.8428,21.8428,24.8167,24.8167
44432,699.973,87,4,5292,21.8428,21.8428,24.8167,24.8167
44433,699.982,87,4,5292,21.8428,21.8428,24.8167,24.8167
44434,700.001,87,4,5286,21.8428,21.8428,24.8167,24.8167
44435,700.019,87,4,5272,21.8428,21.8428,24.8167,24.8167
44436,700.038,87,4,5265,21.8428,21.8428,24.8167,24.8167
44437,700.056,87,4,5258,21.8428,21.8428,24.8167,24.8167
44438,700.073,87,4,5252,21.8428,21.8428,24.8167,24.8167
44439,700.091,87,4,5249,21.8428,21.8428,24.8167,24.8167
44440,700.1,87,4,5249,21.8428,21.8428,24.8167,24.8167
44441,700.118,86,4,5243,21.8428,21.8428,24.8167,24.8167
44442,700.136,86,4,5255,21.8428,21.8428,24.8167,24.8167
44443,700.154,86,4,5257,21.8428,21.8428,24.8167,24.8167
44444,700.172,86,4,5275,21.8428,21.8428,24.8167,24.8167
44445,700.19,86,4,5279,21.8428,21.8428,24.8167,24.8167
44446,700.208,86,4,5284,21.8428,21.8428,24.8167,24.8167
44447,700.217,86,4,5284,21.8428,21.8428,24.8167,24.8167
44448,700.235,87,4,5294,21.8428,21.8428,24.8167,24.8167
44449,700.253,87,4,5299,21.8428,21.8428,24.8167,24.8167
44450,700.271,87,4,5304,21.8428,21.8428,24.8167,24.8167
44451,700.289,87,4,5309,21.8428,21.8428,24.8167,24.8167
44452,700.308,87,4,5314,21.8428,21.8428,24.8167,24.8167
44453,700.326,87,4,5320,21.8428,21.8428,24.8167,24.8167
44454,700.335,87,4,5326,21.8428,21.8428,24.8167,24.8167
44455,700.353,87,4,5334,21.8428,21.8428,24.8167,24.8167
44456,700.371,87,4,5345,21.8428,21.8428,24.8167,24.8167
44457,700.388,87,4,5362,21.8428,21.8428,24.8167,24.8167
44458,700.406,87,4,5377,21.8428,21.8428,24.8167,24.8167
44459,700.424,88,4,5391,21.8428,21.8428,24.8167,24.8167
44460,700.442,88,4,5405,21.8428,21.8428,24.8167,24.8167
44461,700.451,88,4,5416,21.8428,21.8428,24.8167,24.8167
44462,700.469,88,4,5431,21.8428,21.8428,24.8167,24.8167
44463,700.487,88,4,5445,21.8428,21.8428,24.8167,24.8167
44464,700.505,89,4,5463,21.8428,21.8428,24.8167,24.8167
44465,700.524,89,4,5486,21.8428,21.8428,24.8167,24.8167
44466,700.533,89,4,5486,21.8428,21.8428,24.8167,24.8167
44467,700.552,89,4,5522,21.8428,21.8428,24.8167,24.8167
44468,700.57,90,4,5541,21.8428,21.8428,24.8167,24.8167
44469,700.589,90,4,5559,21.8428,21.8428,24.8167,24.8167
44470,700.608,90,4,5576,21.8428,21.8428,24.8167,24.8167
44471,700.617,90,4,5576,21.8428,21.8428,24.8167,24.8167
44472,700.635,91,4,5610,21.8428,21.8428,24.8167,24.8167
44473,700.653,91,4,5627,21.8428,21.8428,24.8167,24.8167
44474,700.671,91,4,5644,21.8428,21.8428,24.8167,24.8167
44475,700.689,92,4,5661,21.8428,21.8428,24.8167,24.8167
44476,700.707,92,4,5681,21.8428,21.8428,24.8167,24.8167
44477,700.725,92,4,5689,21.8428,21.8428,24.8167,24.8167
44478,700.734,92,4,5705,21.8428,21.8428,24.8167,24.8167
44479,700.752,93,4,5720,21.8428,21.8428,24.8167,24.8167
44480,700.77,93,4,5734,21.8428,21.8428,24.8167,24.8167
44481,700.789,93,4,5749,21.8428,21.8428,24.8167,24.8167
44482,700.807,93,4,5765,21.8428,21.8428,24.8167,24.8167
44483,700.825,94,4,5781,21.8428,21.8428,24.8167,24.8167
44484,700.834,94,4,5781,21.8428,21.8428,24.8167,24.8167
44485,700.852,94,4,5808,21.8428,21.8428,24.8167,24.8167
44486,700.87,94,4,5828,21.8428,21.8428,24.8167,24.8167
44487,700.888,95,4,5850,21.8428,21.8428,24.8167,24.8167
44488,700.906,95,4,5877,21.8428,21.8428,24.8167,24.8167
44489,700.925,95,4,5905,21.8428,21.8428,24.8167,24.8167
44490,700.934,95,4,5905,21.8428,21.8428,24.8167,24.8167
44491,700.952,96,4,5953,21.8428,21.8428,24.8167,24.8167
44492,700.971,96,4,5978,21.8428,21.8428,24.8167,24.8167
44493,700.989,97,4,6002,21.8428,21.8428,24.8167,24.8167
44494,701.007,97,4,6025,21.8428,21.8428,24.8167,24.8167
44495,701.017,97,4,6025,21.8428,21.8428,24.8167,24.8167
44496,701.035,98,4,6070,21.8428,21.8428,24.8167,24.8167
44497,701.054,98,4,6091,21.8428,21.8428,24.8167,24.8167
44498,701.072,98,4,6114,21.8428,21.8428,24.8167,24.8167
44499,701.091,99,4,6137,21.8428,21.8428,24.8167,24.8167
44500,701.108,99,4,6158,21.8428,21.8428,24.8167,24.8167
44501,701.117,99,4,6158,21.8428,21.8428,24.8167,24.8167
44502,701.135,100,4,6202,21.8428,21.8428,24.8167,24.8167
44503,701.153,100,4,6224,21.8428,21.8428,24.8167,24.8167
44504,701.172,101,4,6245,21.8428,21.8428,24.8167,24.8167
44505,701.19,101,4,6267,21.8428,21.8428,24.8167,24.8167
44506,701.199,101,4,6267,21.8428,21.8428,24.8167,24.8167
44507,701.218,102,4,6312,21.8428,21.8428,24.8167,24.8167
44508,701.236,102,4,6336,21.8428,21.8428,24.8167,24.8167
44509,701.255,102,4,6358,21.8428,21.8428,24.8167,24.8167
44510,701.273,103,4,6379,21.8428,21.8428,24.8167,24.8167
44511,701.292,103,4,6401,21.8428,21.8428,24.8167,24.8167
44512,701.301,103,4,6423,21.8428,21.8428,24.8167,24.8167
44513,701.319,104,4,6446,21.8428,21.8428,24.8167,24.8167
44514,701.34,104,4,6469,21.8428,21.8428,24.8167,24.8167
44515,701.35,104,4,6469,21.8428,21.8428,24.8167,24.8167
44516,701.371,105,4,6516,21.8428,21.8428,24.8167,24.8167
44517,701.381,105,4,6516,21.8428,21.8428,24.8167,24.8167
44518,701.402,106,4,6558,21.8428,21.8428,24.8167,24.8167
44519,701.421,106,4,6579,21.8428,21.8428,24.8167,24.8167
44520,701.432,106,4,6579,21.8428,21.8428,24.8167,24.8167
44521,701.451,107,4,6621,21.8428,21.8428,24.8167,24.8167
44522,701.47,107,4,6645,21.8428,21.8428,24.8167,24.8167
44523,701.489,107,4,6668,21.8428,21.8428,24.8167,24.8167
44524,701.507,108,4,6693,21.8428,21.8428,24.8167,24.8167
44525,701.525,108,4,6716,21.8428,21.8428,24.8167,24.8167
44526,701.534,108,4,6716,21.8428,21.8428,24.8167,24.8167
44527,701.552,109,4,6759,21.8428,21.8428,24.8167,24.8167
44528,701.57,109,4,6784,21.8428,21.8428,24.8167,24.8167
44529,701.588,110,4,6810,21.8428,21.8428,24.8167,24.8167
44530,701.606,110,4,6845,21.8428,21.8428,24.8167,24.8167
44531,701.624,110,4,6883,21.8428,21.8428,24.8167,24.8167
44532,701.642,111,4,6919,21.8428,21.8428,24.8167,24.8167
44533,701.651,111,4,6919,21.8428,21.8428,24.8167,24.8167
44534,701.671,112,4,6979,21.8428,21.8428,24.8167,24.8167
44535,701.691,112,4,6924,21.8428,21.8428,24.8167,24.8167
44536,701.702,112,4,6909,21.8428,21.8428,24.8167,24.8167
44537,701.722,112,4,6859,21.8428,21.8428,24.8167,24.8167
44538,701.74,112,4,6830,21.8428,21.8428,24.8167,24.8167
44539,701.758,112,4,6816,21.8428,21.8428,24.8167,24.8167
44540,701.776,112,4,6792,21.8428,21.8428,24.8167,24.8167
44541,701.786,112,4,6783,21.8428,21.8428,24.8167,24.8167
44542,701.805,112,4,6773,21.8428,21.8428,24.8167,24.8167
44543,701.824,112,4,6764,21.8428,21.8428,24.8167,24.8167
44544,701.843,112,4,6754,21.8428,21.8428,24.8167,24.8167
44545,701.853,111,4,6744,21.8428,21.8428,24.8167,24.8167
44546,701.872,111,4,6734,21.8428,21.8428,24.8167,24.8167
44547,701.89,111,4,6724,21.8428,21.8428,24.8167,24.8167
44548,701.908,111,4,6714,21.8428,21.8428,24.8167,24.8167
44549,701.917,111,4,6714,21.8428,21.8428,24.8167,24.8167
44550,701.936,110,4,6692,21.8428,21.8428,24.8167,24.8167
44551,701.954,110,4,6681,21.8428,21.8428,24.8167,24.8167
44552,701.973,110,4,6670,21.8428,21.8428,24.8167,24.8167
44553,701.992,110,4,6658,21.8428,21.8428,24.8167,24.8167
44554,702.001,110,4,6658,21.8428,21.8428,24.8167,24.8167
44555,702.019,109,4,6635,21.8428,21.8428,24.8167,24.8167
44556,702.038,109,4,6622,21.8428,21.8428,24.8167,24.8167
44557,702.056,109,4,6610,21.8428,21.8428,24.8167,24.8167
44558,702.074,109,4,6597,21.8428,21.8428,24.8167,24.8167
44559,702.084,109,4,6597,21.8428,21.8428,24.8167,24.8167
44560,702.102,108,4,6570,21.8428,21.8428,24.8167,24.8167
44561,702.12,108,4,6555,21.8428,21.8428,24.8167,24.8167
44562,702.139,108,4,6540,21.8428,21.8428,24.8167,24.8167
44563,702.159,107,4,6525,21.8428,21.8428,24.8167,24.8167
44564,702.169,107,4,6509,21.8428,21.8428,24.8167,24.8167
44565,702.189,107,4,6492,21.8428,21.8428,24.8167,24.8167
44566,702.2,107,4,6492,21.8428,21.8428,24.8167,24.8167
44567,702.222,106,4,6457,21.8428,21.8428,24.8167,24.8167
44568,702.232,106,4,6457,21.8428,21.8428,24.8167,24.8167
44569,702.253,105,4,6420,21.8428,21.8428,24.8167,24.8167
44570,702.273,105,4,6401,21.8428,21.8428,24.8167,24.8167
44571,702.282,105,4,6401,21.8428,21.8428,24.8167,24.8167
44572,702.302,104,4,6361,21.8428,21.8428,24.8167,24.8167
44573,702.322,104,4,6340,21.8428,21.8428,24.8167,24.8167
44574,702.332,104,4,6340,21.8428,21.8428,24.8167,24.8167
44575,702.352,103,4,6298,21.8428,21.8428,24.8167,24.8167
44576,702.372,103,4,6276,21.8428,21.8428,24.8167,24.8167
44577,702.391,102,4,6254,21.8428,21.8428,24.8167,24.8167
44578,702.401,102,4,6231,21.8428,21.8428,24.8167,24.8167
44579,702.421,102,4,6213,21.8428,21.8428,24.8167,24.8167
44580,702.441,101,4,6194,21.8428,21.8428,24.8167,24.8167
44581,702.451,101,4,6194,21.8428,21.8428,24.8167,24.8167
44582,702.471,101,4,6156,21.8428,21.8428,24.8167,24.8167
44583,702.491,100,4,6139,21.8428,21.8428,24.8167,24.8167
44584,702.501,100,4,6122,21.8428,21.8428,24.8167,24.8167
44585,702.521,100,4,6107,21.8428,21.8428,24.8167,24.8167
44586,702.531,100,4,6107,21.8428,21.8428,24.8167,24.8167
